paper,idstudy,pub_year,pub_year_dif,published,top,cite_google,lnycite,idcoeff,frisch,se,ftest,no_obs,est_per_study,byproduct,start,end,timespan,ln_timespan,daily,monthly,quarterly,annual,biannual,female,male,malefemale,married,single,wealth,industry,indivlab,usa,pooled_crosec,panel,macro,micro,quasi_exp,empr,ols,probit,nonpar_sim,2sls_iv,quantile,prime,nearretirement,ratio_wage,margin,source_member,tstat,lnpubyear,ols_mle,other,source_study_id
Peterman (2016),25,2016.0,,1,0,207,3.253277251585533,17,0.22,0.09,16.96,27880.0,20,0,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,3.58351893845611,0.0,0.0,27
Peterman (2016),25,2016.0,,1,0,207,3.253277251585533,18,0.17,0.11,16.96,25459.0,20,0,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,3.58351893845611,0.0,0.0,27
Peterman (2016),25,2016.0,,1,0,207,3.253277251585533,19,0.07,0.12,10.56,21939.0,20,0,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,3.58351893845611,0.0,0.0,27
Peterman (2016),25,2016.0,,1,0,207,3.253277251585533,20,0.05,0.12,9.07,17774.0,20,0,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,3.58351893845611,0.0,0.0,27
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,1,0.249,0.062,,3327.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,1,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,2,0.141,0.04,,4901.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,1,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,3,0.046,0.012,,122170.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,4,-0.072,0.15,,1938.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,5,0.06,0.109,,2616.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,6,0.217,0.054,,3327.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,1,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,7,0.155,0.043,,4901.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,1,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,8,0.046,0.012,,122170.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,9,-0.035,0.072,,1938.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,10,0.038,0.07,,2616.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,11,0.289,0.072,,3327.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,1,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,12,0.184,0.051,,4901.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,1,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,13,-0.046,0.096,,1938.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,14,0.048,0.088,,2616.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,15,0.034,0.019,,17427.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,16,0.046,0.017,,24063.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,17,0.21,0.053,,3327.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,1,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,18,0.153,0.043,,4901.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,1,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,19,0.033,0.019,,17427.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,1,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
French & Stafford (2017),27,2017.0,,0,0,5,-0.3364722366212129,20,0.045,0.017,,24063.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,1,0,0,,,0,1,,0,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,28
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,1,0.69,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,2,0.85,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,3,1.09,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,4,0.66,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,5,0.82,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,6,1.11,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,7,0.64,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,8,0.82,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,9,1.14,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,10,0.65,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,11,0.85,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,12,1.21,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,13,0.66,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,14,0.88,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,15,1.25,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,16,0.67,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,17,0.91,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,18,1.3,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,19,1.2,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,20,1.03,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,21,0.81,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,22,0.66,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,23,0.86,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,24,0.67,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Attanasio et al. (2018),29,2017.0,,1,1,73,2.344549292093078,25,0.86,,,50895.0,25,0,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,3.6109179126442243,0.0,0.0,29
Beffy et al. (2019),30,2019.0,,1,0,52,2.341805806147327,1,0.35,,,63450.0,2,1,1997,2002,6,1.791759469228055,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,1,0,1,1,0,,,1,0,,0,0,0,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,30
Beffy et al. (2019),30,2019.0,,1,0,52,2.341805806147327,2,0.16,,,63450.0,2,1,1997,2002,6,1.791759469228055,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,1,0,1,1,0,,,1,0,,0,0,0,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,30
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,1,0.41,0.01,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,2,0.5,0.05,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,3,0.67,0.07,,4600.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,4,0.63,0.1,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,5,0.62,0.12,,13518.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,6,0.52,0.12,,14340.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,7,0.87,0.17,,14340.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,8,0.41,0.1,,14340.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,9,0.72,0.21,,14340.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,10,0.69,0.27,,11632.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,11,0.78,0.17,,14340.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,12,1.08,0.27,,8966.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,13,1.05,0.23,,14340.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,14,0.18,0.16,,3735.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,15,0.62,0.41,,3735.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,16,0.52,0.13,,10605.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,17,0.87,0.25,,10605.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,18,0.63,0.1,,10000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,19,0.62,0.1,,10000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,20,0.64,0.1,,10000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,21,0.61,0.1,,10000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,22,0.78,0.02,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,23,0.85,0.07,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,24,0.42,0.02,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,25,0.62,0.1,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,26,0.41,0.01,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,27,0.64,0.1,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,28,0.41,0.02,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,29,0.65,0.1,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,30,0.78,0.02,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,31,0.97,0.04,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,32,0.91,0.04,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,33,0.87,0.08,,15000.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,34,0.52,0.12,,14340.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,35,0.59,0.14,,14340.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
Bredemeier et al. (2019),53,2019.0,,1,0,13,0.9555114450274363,36,0.57,0.12,,14340.0,48,0,1972,1997,26,3.258096538021482,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,0,,,1,0,,0,0,1,intensive,data_intensive.xlsx,,3.6635616461296463,0.0,0.0,31
