idstudy,idcountry,study,pcc,se_pcc,tstat,estimate,se_estimate,education_choice,education_attainment,education_test,employment_continuous,employment_dummy,employment_categorical,longitudinal_data,crosssectional_data,secondary_education,tertiary_education,male_students,female_students,mixed_gender_students,europe,germany,usa,other_countries,data_year,sample_size,ols_method,matching_method,did_method,panel_method,iv_method,dynamic_model,number_of_variables,ability_control,motivation_control,parental_education_control,age_control,ethnicity_control,publication_year,citations,published_study,impact_factor,low_intensity_employment,medium_intensity_employment,high_intensity_employment,oncampus_employment,parttime_students,twoyear_college,undergraduate_students,minority_students,caucasian_students,homogeneous_subsample,endogeneity_control,selfreported_education,sample_size_full,country,pub_year,mid_year
55,1,Staff & Mortimer (2007),0.12200984030900902,0.036461459860408586,3.3462686567164175,1.121,0.335,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.3843902633457743,6.63200177739563,1.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,1.0,1.0,1.0,0.0,1.0,3.377303061462722,2.497329169786563,1.0,1.953,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,759,USA,2007.2916666666667,1995.5
55,1,Staff & Mortimer (2007),0.083673357080264,0.03660709372261549,2.285714285714286,0.656,0.287,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.3843902633457743,6.63200177739563,1.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,1.0,1.0,1.0,0.0,1.0,3.377303061462722,2.5034830353609414,1.0,1.953,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,759,USA,2007.2916666666667,1995.5
55,1,Staff & Mortimer (2007),0.04978113602246192,0.05424520528534574,0.9177057356608478,0.368,0.401,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.3843902633457743,5.877735781779639,1.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,1.0,1.0,1.0,0.0,1.0,3.377303061462722,2.51567830845476,1.0,1.953,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,357,USA,2007.2916666666667,1995.5
55,1,Staff & Mortimer (2007),0.11856732392692829,0.053929424811159976,2.1985645933014357,0.919,0.418,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.3843902633457743,5.877735781779639,1.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,1.0,1.0,1.0,0.0,1.0,3.377303061462722,2.5217206229107223,1.0,1.953,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,357,USA,2007.2916666666667,1995.5
55,1,Staff & Mortimer (2007),0.1183005930309232,0.053931152705273815,2.193548387096774,0.748,0.341,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.3843902633457743,5.877735781779639,1.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,1.0,1.0,1.0,0.0,1.0,3.377303061462722,2.527726646970934,1.0,1.953,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,357,USA,2007.2916666666667,1995.5
55,1,Staff & Mortimer (2007),0.1359308125433509,0.05192775026713348,2.6176911544227885,1.746,0.667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.3843902633457743,5.945420608606575,1.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,1.0,1.0,1.0,0.0,1.0,3.377303061462722,2.5396315494772526,1.0,1.953,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,382,USA,2007.2916666666667,1995.5
55,1,Staff & Mortimer (2007),0.137322697113187,0.05191768836334392,2.6450079239302693,1.669,0.631,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.3843902633457743,5.945420608606575,1.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,1.0,1.0,1.0,0.0,1.0,3.377303061462722,2.5455312716044407,1.0,1.953,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,382,USA,2007.2916666666667,1995.5
55,1,Staff & Mortimer (2007),0.041466365886906296,0.05236916036579113,0.7918088737201366,0.464,0.586,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.3843902633457743,5.945420608606575,1.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,1.0,1.0,1.0,0.0,1.0,3.377303061462722,2.551396391056839,1.0,1.953,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,382,USA,2007.2916666666667,1995.5
56,1,Staff et al. (2010),0.016962253279691412,0.016114140615706842,1.0526315789473684,0.02,0.019,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.332204510175204,8.258422462458876,0.0,0.0,0.0,1.0,0.0,0.0,2.1972245773362196,0.0,0.0,1.0,0.0,1.0,3.4825213194917426,2.501300459563684,1.0,3.647,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3860,USA,2010.5416666666667,1994.0
56,1,Staff et al. (2010),-0.03277104725537127,0.01610780288823334,-2.0344827586206895,-0.059,0.029,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.332204510175204,8.258422462458876,0.0,0.0,0.0,1.0,0.0,0.0,2.1972245773362196,0.0,0.0,1.0,0.0,1.0,3.4825213194917426,2.5093976697963036,1.0,3.647,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3860,USA,2010.5416666666667,1994.0
56,1,Staff et al. (2010),-0.019048217117200106,0.0161177221760924,-1.1818181818181819,-0.026,0.022,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.332204510175204,8.258422462458876,0.0,0.0,0.0,1.0,0.0,0.0,2.3978952727983707,0.0,0.0,1.0,0.0,1.0,3.4825213194917426,2.5174298414935676,1.0,3.647,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3860,USA,2010.5416666666667,1994.0
56,1,Staff et al. (2010),-0.057034550905288396,0.016094405899199547,-3.5437499999999997,-0.1134,0.032,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.332204510175204,8.258422462458876,0.0,0.0,0.0,1.0,0.0,0.0,2.3978952727983707,0.0,0.0,1.0,0.0,1.0,3.4825213194917426,2.5253980111427445,1.0,3.647,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3860,USA,2010.5416666666667,1994.0
56,1,Staff et al. (2010),0.041233758283360976,0.016106936829437882,2.56,0.064,0.025,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.332204510175204,8.258422462458876,0.0,0.0,0.0,1.0,0.0,0.0,2.3978952727983707,0.0,0.0,1.0,0.0,1.0,3.4825213194917426,2.5333031906498578,1.0,3.647,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3860,USA,2010.5416666666667,1994.0
56,1,Staff et al. (2010),-0.011082264210679248,0.01611965703371527,-0.6875,-0.022,0.032,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,3.332204510175204,8.258422462458876,0.0,0.0,0.0,1.0,0.0,0.0,2.3978952727983707,0.0,0.0,1.0,0.0,1.0,3.4825213194917426,2.541146368110884,1.0,3.647,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3860,USA,2010.5416666666667,1994.0
57,1,Steel (1991),0.04476099063783202,0.025382756886087668,1.7634408602150535,1.64,0.93,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,7.363913501405819,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,1578,USA,1991.4583333333333,1980.0
57,1,Steel (1991),-0.006351927586405666,0.02540771034562266,-0.25,-0.05,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,7.363913501405819,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,1578,USA,1991.4583333333333,1980.0
57,1,Steel (1991),-0.008685990815975764,0.051229619302387674,-0.1695501730103806,-0.49,2.89,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,6.016157159698354,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,410,USA,1991.4583333333333,1980.0
57,1,Steel (1991),-0.05116445100966508,0.05116445100966509,-1.0,-0.08,0.08,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,6.016157159698354,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,410,USA,1991.4583333333333,1980.0
57,1,Steel (1991),-0.009126750198232503,0.03758073611036913,-0.24285714285714285,-0.51,2.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,6.602587892189336,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,737,USA,1991.4583333333333,1980.0
57,1,Steel (1991),-0.09354377329291402,0.03741750931716561,-2.5,-0.1,0.04,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,6.602587892189336,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,737,USA,1991.4583333333333,1980.0
57,1,Steel (1991),0.017194154495086728,0.025453811893125206,0.6755041078829801,1.1379999999999997,1.6846677714018274,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,7.363913501405819,1.0,0.0,0.0,0.0,0.0,0.0,3.5263605246161616,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,1578,USA,1991.4583333333333,1980.0
57,1,Steel (1991),-0.0045249418366388825,0.025457314672181243,-0.1777462350176141,-0.026680000000000002,0.15010163223629516,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,7.363913501405819,1.0,0.0,0.0,0.0,0.0,0.0,3.5263605246161616,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,1578,USA,1991.4583333333333,1980.0
57,1,Steel (1991),-0.006590847636521108,0.05163865634005677,-0.1276339878620835,-0.65278,5.114468418125192,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,6.016157159698354,1.0,0.0,0.0,0.0,0.0,0.0,3.5263605246161616,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,410,USA,1991.4583333333333,1980.0
57,1,Steel (1991),-0.030097835629579555,0.05161638293643895,-0.5831062526532012,-0.08856,0.15187626542682697,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,6.016157159698354,1.0,0.0,0.0,0.0,0.0,0.0,3.5263605246161616,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,410,USA,1991.4583333333333,1980.0
57,1,Steel (1991),-0.007550915325735991,0.037741491818278065,-0.2000693391266296,-0.60192,3.0085569464445907,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,6.602587892189336,1.0,0.0,0.0,0.0,0.0,0.0,3.5263605246161616,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,737,USA,1991.4583333333333,1980.0
57,1,Steel (1991),-0.10655315666156885,0.037527699642578835,-2.839320226829835,-0.21860000000000002,0.07699025912412558,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.6390573296152584,6.602587892189336,1.0,0.0,0.0,0.0,0.0,0.0,3.5263605246161616,1.0,1.0,1.0,1.0,0.0,2.5995984928747053,1.2220933454391283,1.0,1.794,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,737,USA,1991.4583333333333,1980.0
58,1,Steinberg et al. (1982),0.0661738384261692,0.04363110225901266,1.5166666666666666,0.091,0.06,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.772588722239781,6.274762021241939,1.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,1.0,0.0,0.0,1.5493339883643789,1.3344225304130486,1.0,3.196,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,531,USA,1982.7083333333333,1982.0
59,1,Stinebrickner & Stinebrickner (2003),0.08803992327725423,0.020474400762152147,4.3,0.043,0.01,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.295836866004329,7.771910256435763,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,3.2304749607115557,3.2064917656684835,1.0,3.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2373,USA,2003.2916666666667,1993.0
59,1,Stinebrickner & Stinebrickner (2003),0.007688831280638038,0.021968089373251534,0.35000000000000003,0.021,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.295836866004329,7.639161171659173,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,3.2304749607115557,3.2064917656684835,1.0,3.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2078,USA,2003.2916666666667,1993.0
59,1,Stinebrickner & Stinebrickner (2003),0.03659004602203749,0.02195402761322249,1.6666666666666667,0.01,0.006,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.295836866004329,7.639161171659173,0.0,0.0,0.0,1.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,3.2304749607115557,3.2064917656684835,1.0,3.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2078,USA,2003.2916666666667,1993.0
59,1,Stinebrickner & Stinebrickner (2003),-0.06651844977049096,0.020530385731633013,-3.2399999999999998,-0.162,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.295836866004329,7.771488760117616,0.0,0.0,0.0,0.0,1.0,0.0,2.1972245773362196,1.0,0.0,0.0,0.0,1.0,3.2304749607115557,3.2064917656684835,1.0,3.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2372,USA,2003.2916666666667,1993.0
59,1,Stinebrickner & Stinebrickner (2003),0.20051321126001523,0.06323878201277403,3.1707317073170733,0.13,0.041,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.295836866004329,5.5053315359323625,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,3.2304749607115557,3.2064917656684835,1.0,3.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,246,USA,2003.2916666666667,1993.0
59,1,Stinebrickner & Stinebrickner (2003),0.20827116223270448,0.07249945520758701,2.8727272727272726,0.158,0.055,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.295836866004329,5.236441962829949,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,3.2304749607115557,3.2064917656684835,1.0,3.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,188,USA,2003.2916666666667,1993.0
59,1,Stinebrickner & Stinebrickner (2003),0.031197546288297053,0.08508421714990107,0.36666666666666664,0.022,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.295836866004329,4.969813299576001,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,3.2304749607115557,3.2064917656684835,1.0,3.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,144,USA,2003.2916666666667,1993.0
59,1,Stinebrickner & Stinebrickner (2003),0.09082745794557018,0.029064786542582457,3.125,0.05,0.016,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.295836866004329,7.07326971745971,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,3.2304749607115557,3.2064917656684835,1.0,3.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1180,USA,2003.2916666666667,1993.0
59,1,Stinebrickner & Stinebrickner (2003),0.1764501606239522,0.10046067539173918,1.7564102564102566,0.137,0.078,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.295836866004329,4.624972813284271,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,3.2304749607115557,3.2064917656684835,1.0,3.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,102,USA,2003.2916666666667,1993.0
59,1,Stinebrickner & Stinebrickner (2003),0.0934397351777745,0.04426092718947213,2.111111111111111,0.038,0.018,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.295836866004329,6.238324625039508,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,3.2304749607115557,3.2064917656684835,1.0,3.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,512,USA,2003.2916666666667,1993.0
60,1,Tienda & Ahituv  (1996),-0.03655091854891782,0.029240734839134263,-1.25,-0.025,0.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.9444389791664403,7.076653815443951,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,1.0,0.0,1.0,0.0,1.0,2.8926838976545484,0.3814502319042935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1184,USA,1996.0416666666667,1985.0
60,1,Tienda & Ahituv  (1996),-0.10220515087240399,0.02322844338009182,-4.3999999999999995,-0.022,0.005,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.9444389791664403,7.52294091807237,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,1.0,0.0,1.0,0.0,1.0,2.8926838976545484,0.3814502319042935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1850,USA,1996.0416666666667,1985.0
60,1,Tienda & Ahituv  (1996),-0.11177453521144537,0.02032264276571734,-5.5,-0.011,0.002,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.9444389791664403,7.786136437783072,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,1.0,0.0,1.0,0.0,1.0,2.8926838976545484,0.3814502319042935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,2407,USA,1996.0416666666667,1985.0
60,1,Tienda & Ahituv  (1996),-0.1566044560749422,0.021355153101128482,-7.333333333333333,-0.022,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.9444389791664403,7.675546002537848,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,1.0,0.0,1.0,0.0,1.0,2.8926838976545484,0.3814502319042935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,2155,USA,1996.0416666666667,1985.0
60,1,Tienda & Ahituv  (1996),0.0014957318373549728,0.02926025406825666,0.051118210862619806,0.032,0.626,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.9444389791664403,7.076653815443951,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,1.0,0.0,1.0,0.0,1.0,2.8926838976545484,0.3814502319042935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1184,USA,1996.0416666666667,1985.0
60,1,Tienda & Ahituv  (1996),-0.06247751417287402,0.023305104493056183,-2.6808510638297873,-0.504,0.188,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.9444389791664403,7.52294091807237,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,1.0,0.0,1.0,0.0,1.0,2.8926838976545484,0.3814502319042935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1850,USA,1996.0416666666667,1985.0
60,1,Tienda & Ahituv  (1996),-0.0363828071204619,0.020437255851617486,-1.7802197802197803,-0.162,0.091,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.9444389791664403,7.786136437783072,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,1.0,0.0,1.0,0.0,1.0,2.8926838976545484,0.3814502319042935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,2407,USA,1996.0416666666667,1985.0
60,1,Tienda & Ahituv  (1996),-0.09664027412229727,0.02152073331294855,-4.490566037735849,-0.476,0.106,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.9444389791664403,7.675546002537848,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,1.0,0.0,1.0,0.0,1.0,2.8926838976545484,0.3814502319042935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,2155,USA,1996.0416666666667,1985.0
61,1,Torres et al. (2010),-0.10325917664327737,0.08094383395023119,-1.275689223057644,-0.509,0.399,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.784189633918261,5.062595033026967,1.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,0.0,0.0,0.0,0.0,3.464432971019308,1.3217558399823124,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,158,USA,2009.9583333333333,2010.0
61,1,Torres et al. (2010),0.018372766696283228,0.08136510965496857,0.22580645161290325,0.049,0.217,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.784189633918261,5.062595033026967,1.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,0.0,0.0,0.0,0.0,3.464432971019308,1.3217558399823124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,158,USA,2009.9583333333333,2010.0
61,1,Torres et al. (2010),-0.0025430807102385464,0.08137858272763347,-0.03125,-0.006,0.192,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.784189633918261,5.062595033026967,1.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,0.0,0.0,0.0,0.0,3.464432971019308,1.3217558399823124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,158,USA,2009.9583333333333,2010.0
61,1,Torres et al. (2010),-0.14477990914880404,0.0805214289238554,-1.7980295566502462,-0.365,0.203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.784189633918261,5.062595033026967,1.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,0.0,0.0,0.0,0.0,3.464432971019308,1.3217558399823124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,158,USA,2009.9583333333333,2010.0
61,1,Torres et al. (2010),-0.16358944519289492,0.08028255125432827,-2.037671232876712,-0.595,0.292,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.784189633918261,5.062595033026967,1.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,0.0,0.0,0.0,0.0,3.464432971019308,1.3217558399823124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,158,USA,2009.9583333333333,2010.0
