A,idstudy,label,study,idcoeff,sigma,se,t,viadelta,preferred,byproduct,crosssec,timeser,panel,nobs,midpoint,time_span,cross_units,annual,quart,firmdata,inddata,stadata,coudata,country,idcountry,country_US,country_Eur,country_Eur_noUK,country_UK,develop,ind_primary,ind_second,ind_tertiary,ind_disagg,ind_materials,ind_industrials,ind_consumer,ind_services,database_ASM_CM,database_OECD,database_jorgenson,e_sys_cesfoc,e_sys_2foc,e_cesnonlin,e_ceslinapprox,e_foc_k_r,e_foc_l_w,e_foc_kl_rw,e_foc_k_share,e_foc_l_share,e_foc_kl_share,e_focrev_k_r,e_focrev_l_w,e_focrev_kl_rw,e_focrev_k_share,e_focrev_l_share,e_focrev_kl_share,cerest,cerest2,norm,twolevel,partialsig,UCE,est_dynamic,est_nonlin,est_sur,identif,diff,timefe,unitfe,shortrun_expl,longrun_expl,longrun_unadj,pfoth,pfhum,pflatc,pfcatc,pftfp,pfskill,VES,tcconst,tcother,nocrs,nofullcomp,capacadj,w_nominal,w_direct,l_hours,l_years,l_numwork,l_numwork_fte,l_force,r_ucc,r_ucctax,r_quasi,r_other,r_nom,r_gross,k_it,k_equip,k_struct,k_resincl,k_services,k_perpet,k_index,y_index,y_other,qualadjust,selfempl,grosssigma,top,pubyear,impact,citations
2841,36,Cummins1992,Cummins and Hasset (1992),8,0.1755,0.07436440677966101,2.36,0,0.0,0.5,0,0,1,11000.0,1977.5,16,688,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0,1,0,1992,0.311,3.5185185185185186
2842,35,Cummins1994,Cummins et al. (1994),1,0.15125,0.03592636579572447,4.21,0,1.0,0.5,1,0,0,107.0,1963.0,1,107,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2843,35,Cummins1994,Cummins et al. (1994),2,-0.006,0.01818181818181818,-0.33,0,0.0,0.5,1,0,0,136.0,1964.0,1,136,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2844,35,Cummins1994,Cummins et al. (1994),3,0.17275,0.046189839572192505,3.74,0,1.0,0.5,1,0,0,150.0,1965.0,1,150,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2845,35,Cummins1994,Cummins et al. (1994),4,-0.011,0.0423076923076923,-0.26,0,0.0,0.5,1,0,0,294.0,1966.0,1,294,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2846,35,Cummins1994,Cummins et al. (1994),5,0.03225,0.04479166666666667,0.72,0,0.0,0.5,1,0,0,305.0,1967.0,1,305,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2847,35,Cummins1994,Cummins et al. (1994),6,0.1265,0.0321882951653944,3.93,0,1.0,0.5,1,0,0,335.0,1968.0,1,335,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2848,35,Cummins1994,Cummins et al. (1994),7,0.17775,0.05537383177570093,3.21,0,1.0,0.5,1,0,0,144.0,1969.0,1,144,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2849,35,Cummins1994,Cummins et al. (1994),8,0.12475,0.03335561497326203,3.74,0,1.0,0.5,1,0,0,197.0,1970.0,1,197,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2850,35,Cummins1994,Cummins et al. (1994),9,0.158,0.05180327868852459,3.05,0,1.0,0.5,1,0,0,138.0,1971.0,1,138,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2851,35,Cummins1994,Cummins et al. (1994),10,0.1635,0.049696048632218846,3.29,0,1.0,0.5,1,0,0,241.0,1972.0,1,241,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2852,35,Cummins1994,Cummins et al. (1994),11,0.1365,0.034125,4.0,0,1.0,0.5,1,0,0,267.0,1973.0,1,267,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2853,35,Cummins1994,Cummins et al. (1994),12,-0.047,0.03949579831932773,-1.19,0,0.0,0.5,1,0,0,291.0,1974.0,1,291,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2854,35,Cummins1994,Cummins et al. (1994),13,-0.026,0.03939393939393939,-0.66,0,0.0,0.5,1,0,0,441.0,1975.0,1,441,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2855,35,Cummins1994,Cummins et al. (1994),14,0.17,0.030852994555353907,5.51,0,1.0,0.5,1,0,0,574.0,1976.0,1,574,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2856,35,Cummins1994,Cummins et al. (1994),15,-0.01,0.03448275862068966,-0.29,0,0.0,0.5,1,0,0,641.0,1977.0,1,641,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2857,35,Cummins1994,Cummins et al. (1994),16,-0.05475,0.3421875,-0.16,0,0.0,0.5,1,0,0,670.0,1978.0,1,670,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2858,35,Cummins1994,Cummins et al. (1994),17,-0.04175,0.03662280701754386,-1.14,0,0.0,0.5,1,0,0,682.0,1979.0,1,682,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2859,35,Cummins1994,Cummins et al. (1994),18,0.1525,0.028611632270168854,5.33,0,1.0,0.5,1,0,0,687.0,1980.0,1,687,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2860,35,Cummins1994,Cummins et al. (1994),19,-0.05125,0.0488095238095238,-1.05,0,0.0,0.5,1,0,0,452.0,1981.0,1,452,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2861,35,Cummins1994,Cummins et al. (1994),20,0.18925,0.04865038560411311,3.89,0,1.0,0.5,1,0,0,469.0,1982.0,1,469,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2862,35,Cummins1994,Cummins et al. (1994),21,0.20725,0.06517295597484277,3.18,0,1.0,0.5,1,0,0,512.0,1983.0,1,512,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2863,35,Cummins1994,Cummins et al. (1994),22,0.0165,0.047142857142857146,0.35,0,0.0,0.5,1,0,0,520.0,1984.0,1,520,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2864,35,Cummins1994,Cummins et al. (1994),23,0.00375,0.046875,0.08,0,0.0,0.5,1,0,0,524.0,1985.0,1,524,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2865,35,Cummins1994,Cummins et al. (1994),24,-0.0715,0.049999999999999996,-1.43,0,0.0,0.5,1,0,0,532.0,1986.0,1,532,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2866,35,Cummins1994,Cummins et al. (1994),25,0.18675,0.05625,3.32,0,1.0,0.5,1,0,0,549.0,1987.0,1,549,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2867,35,Cummins1994,Cummins et al. (1994),26,-0.074,0.04868421052631579,-1.52,0,0.0,0.5,1,0,0,573.0,1988.0,1,573,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2868,35,Cummins1994,Cummins et al. (1994),27,0.12575,0.033986486486486486,3.7,0,1.0,0.5,1,0,0,107.0,1963.0,1,107,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2869,35,Cummins1994,Cummins et al. (1994),28,0.00725,0.01686046511627907,0.43,0,0.0,0.5,1,0,0,136.0,1964.0,1,136,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2870,35,Cummins1994,Cummins et al. (1994),29,0.1755,0.04344059405940594,4.04,0,1.0,0.5,1,0,0,150.0,1965.0,1,150,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2871,35,Cummins1994,Cummins et al. (1994),30,0.026,0.03939393939393939,0.66,0,0.0,0.5,1,0,0,294.0,1966.0,1,294,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2872,35,Cummins1994,Cummins et al. (1994),31,0.0305,0.04066666666666666,0.75,0,0.0,0.5,1,0,0,305.0,1967.0,1,305,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2873,35,Cummins1994,Cummins et al. (1994),32,0.121,0.31675392670157065,0.382,0,1.0,0.5,1,0,0,335.0,1968.0,1,335,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2874,35,Cummins1994,Cummins et al. (1994),33,0.153,0.05543478260869566,2.76,0,1.0,0.5,1,0,0,144.0,1969.0,1,144,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2875,35,Cummins1994,Cummins et al. (1994),34,0.1055,0.03470394736842105,3.04,0,1.0,0.5,1,0,0,197.0,1970.0,1,197,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2876,35,Cummins1994,Cummins et al. (1994),35,0.12625,0.043989547038327526,2.87,0,1.0,0.5,1,0,0,138.0,1971.0,1,138,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2877,35,Cummins1994,Cummins et al. (1994),36,0.13875,0.0457920792079208,3.03,0,1.0,0.5,1,0,0,241.0,1972.0,1,241,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2878,35,Cummins1994,Cummins et al. (1994),37,0.135,0.033498759305210915,4.03,0,1.0,0.5,1,0,0,267.0,1973.0,1,267,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2879,35,Cummins1994,Cummins et al. (1994),38,-0.0105,0.03620689655172414,-0.29,0,0.0,0.5,1,0,0,291.0,1974.0,1,291,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2880,35,Cummins1994,Cummins et al. (1994),39,-0.0075,0.0375,-0.2,0,0.0,0.5,1,0,0,441.0,1975.0,1,441,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2881,35,Cummins1994,Cummins et al. (1994),40,0.14775,0.029199604743083005,5.06,0,1.0,0.5,1,0,0,574.0,1976.0,1,574,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2882,35,Cummins1994,Cummins et al. (1994),41,0.012,0.03333333333333333,0.36,0,0.0,0.5,1,0,0,641.0,1977.0,1,641,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2883,35,Cummins1994,Cummins et al. (1994),42,-0.031,0.03229166666666667,-0.96,0,0.0,0.5,1,0,0,670.0,1978.0,1,670,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2884,35,Cummins1994,Cummins et al. (1994),43,-0.04675,0.03488805970149254,-1.34,0,0.0,0.5,1,0,0,682.0,1979.0,1,682,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2885,35,Cummins1994,Cummins et al. (1994),44,0.1425,0.02761627906976744,5.16,0,1.0,0.5,1,0,0,687.0,1980.0,1,687,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2886,35,Cummins1994,Cummins et al. (1994),45,-0.0725,0.04559748427672956,-1.59,0,0.0,0.5,1,0,0,452.0,1981.0,1,452,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2887,35,Cummins1994,Cummins et al. (1994),46,0.158,0.04566473988439306,3.46,0,1.0,0.5,1,0,0,469.0,1982.0,1,469,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
2888,35,Cummins1994,Cummins et al. (1994),47,0.155,0.06300813008130081,2.46,0,1.0,0.5,1,0,0,512.0,1983.0,1,512,1,0,1,0,0,0,US,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1994,1.491,20.12
